ncpu        =        600
ndim        =          3
levelmin    =          9
levelmax    =         16
ngridmax    =     333333
nstep_coarse=        276
 
boxlen      =  0.100000000000000E+01
time        = -0.620249055244711E+01
aexp        =  0.123442315656970E+00
H0          =  0.720000000000000E+02
omega_m     =  0.259999990463257E+00
omega_l     =  0.740000009536743E+00
omega_k     =  0.000000000000000E+00
omega_b     =  0.469999983906746E-01
unit_l      =  0.249169412280883E+26
unit_d      =  0.134711289683650E-26
unit_t      =  0.651848004275630E+16
 
ordering type=hilbert                                                                         
   DOMAIN   ind_min                 ind_max
     294   0.116681200369664E+16   0.117110878293197E+16
     295   0.117110878293197E+16   0.117424418770125E+16
     296   0.117424418770125E+16   0.117594219819827E+16
     297   0.117594219819827E+16   0.118080556997018E+16
     298   0.118080556997018E+16   0.118568403966362E+16
     299   0.118568403966362E+16   0.118983484663398E+16
     300   0.118983484663398E+16   0.119288896474317E+16
     301   0.119288896474317E+16   0.119651975561216E+16
     302   0.119651975561216E+16   0.120075237667635E+16
     303   0.120075237667635E+16   0.120559789880115E+16
     304   0.120559789880115E+16   0.120996058601882E+16
     305   0.120996058601882E+16   0.121359941867930E+16
     306   0.121359941867930E+16   0.121696902184960E+16
     307   0.121696902184960E+16   0.121913622292070E+16
     308   0.121913622292070E+16   0.122253686580838E+16
     309   0.122253686580838E+16   0.122828623970304E+16
     310   0.122828623970304E+16   0.123402015526093E+16
     311   0.123402015526093E+16   0.123953135327642E+16
     312   0.123953135327642E+16   0.124455290824294E+16
     313   0.124455290824294E+16   0.124984256312115E+16
     314   0.124984256312115E+16   0.125359834444595E+16
     315   0.125359834444595E+16   0.125496481493811E+16
     316   0.125496481493811E+16   0.125732732167782E+16
     317   0.125732732167782E+16   0.126014117327667E+16
     318   0.126014117327667E+16   0.126523117928448E+16
     319   0.126523117928448E+16   0.126942882195046E+16
     320   0.126942882195046E+16   0.127352528122675E+16
     321   0.127352528122675E+16   0.127738189761741E+16
     322   0.127738189761741E+16   0.127981075405210E+16
     323   0.127981075405210E+16   0.128489426098586E+16
     324   0.128489426098586E+16   0.128845420167168E+16
     325   0.128845420167168E+16   0.129387394708275E+16
     326   0.129387394708275E+16   0.129792615320781E+16
     327   0.129792615320781E+16   0.130216256287539E+16
     328   0.130216256287539E+16   0.130579147368038E+16
     329   0.130579147368038E+16   0.131055177485517E+16
     330   0.131055177485517E+16   0.131531803092582E+16
     331   0.131531803092582E+16   0.132005038443725E+16
     332   0.132005038443725E+16   0.132324577089946E+16
     333   0.132324577089946E+16   0.132851888134554E+16
     334   0.132851888134554E+16   0.133292300120883E+16
     335   0.133292300120883E+16   0.133594981230182E+16
     336   0.133594981230182E+16   0.133823298587853E+16
     337   0.133823298587853E+16   0.134130897126605E+16
     338   0.134130897126605E+16   0.134501363613696E+16
     339   0.134501363613696E+16   0.134878634547610E+16
     340   0.134878634547610E+16   0.135312281698304E+16
     341   0.135312281698304E+16   0.135692293242880E+16
     342   0.135692293242880E+16   0.136047118988083E+16
     343   0.136047118988083E+16   0.136347324619162E+16
     344   0.136347324619162E+16   0.136591878547046E+16
     345   0.136591878547046E+16   0.136876537885491E+16
     346   0.136876537885491E+16   0.137127378760499E+16
     347   0.137127378760499E+16   0.137479068712960E+16
     348   0.137479068712960E+16   0.137796190522573E+16
     349   0.137796190522573E+16   0.138034041742950E+16
     350   0.138034041742950E+16   0.138341490517606E+16
     351   0.138341490517606E+16   0.138791452095283E+16
     352   0.138791452095283E+16   0.139394829569229E+16
     353   0.139394829569229E+16   0.139830226845696E+16
     354   0.139830226845696E+16   0.140167874616115E+16
     355   0.140167874616115E+16   0.140525480968192E+16
     356   0.140525480968192E+16   0.140819527263846E+16
     357   0.140819527263846E+16   0.141241902274970E+16
     358   0.141241902274970E+16   0.141522830046003E+16
     359   0.141522830046003E+16   0.141575693861683E+16
     360   0.141575693861683E+16   0.141849113133056E+16
     361   0.141849113133056E+16   0.142303193517261E+16
     362   0.142303193517261E+16   0.142637117997056E+16
     363   0.142637117997056E+16   0.142861313821901E+16
     364   0.142861313821901E+16   0.143002779936358E+16
     365   0.143002779936358E+16   0.143353781105459E+16
     366   0.143353781105459E+16   0.143644380941517E+16
     367   0.143644380941517E+16   0.143982344536064E+16
     368   0.143982344536064E+16   0.144385864682701E+16
     369   0.144385864682701E+16   0.144542087407206E+16
     370   0.144542087407206E+16   0.144699146685645E+16
     371   0.144699146685645E+16   0.145059639774413E+16
     372   0.145059639774413E+16   0.145526452387840E+16
     373   0.145526452387840E+16   0.145863724551373E+16
     374   0.145863724551373E+16   0.146087151350579E+16
     375   0.146087151350579E+16   0.146504376175821E+16
     376   0.146504376175821E+16   0.146857498823885E+16
     377   0.146857498823885E+16   0.147151783775437E+16
     378   0.147151783775437E+16   0.147469850640384E+16
     379   0.147469850640384E+16   0.147583418030899E+16
     380   0.147583418030899E+16   0.147665051451392E+16
     381   0.147665051451392E+16   0.147887722699162E+16
     382   0.147887722699162E+16   0.148235979482726E+16
     383   0.148235979482726E+16   0.148574085683610E+16
     384   0.148574085683610E+16   0.148827843408691E+16
     385   0.148827843408691E+16   0.149169391638938E+16
     386   0.149169391638938E+16   0.149681095678362E+16
     387   0.149681095678362E+16   0.150005989192499E+16
     388   0.150005989192499E+16   0.150524623270707E+16
     389   0.150524623270707E+16   0.150931593835315E+16
     390   0.150931593835315E+16   0.151127916484608E+16
     391   0.151127916484608E+16   0.151376570299187E+16
     392   0.151376570299187E+16   0.151795515837645E+16
     393   0.151795515837645E+16   0.152219508591821E+16
     394   0.152219508591821E+16   0.152486464297370E+16
     395   0.152486464297370E+16   0.152583320213914E+16
     396   0.152583320213914E+16   0.152718792146944E+16
     397   0.152718792146944E+16   0.152960216177050E+16
     398   0.152960216177050E+16   0.153297252830413E+16
     399   0.153297252830413E+16   0.153600382939955E+16
     400   0.153600382939955E+16   0.153816505987891E+16
     401   0.153816505987891E+16   0.153989883651686E+16
     402   0.153989883651686E+16   0.154423264070861E+16
     403   0.154423264070861E+16   0.154949345555251E+16
     404   0.154949345555251E+16   0.155487702928589E+16
     405   0.155487702928589E+16   0.156036269237862E+16
     406   0.156036269237862E+16   0.156546721067827E+16
     407   0.156546721067827E+16   0.157156685276774E+16
     408   0.157156685276774E+16   0.157736977301504E+16
     409   0.157736977301504E+16   0.158343178380902E+16
     410   0.158343178380902E+16   0.158813234030182E+16
     411   0.158813234030182E+16   0.159164224294093E+16
     412   0.159164224294093E+16   0.159534956308070E+16
     413   0.159534956308070E+16   0.159889126693274E+16
     414   0.159889126693274E+16   0.160265285297766E+16
     415   0.160265285297766E+16   0.160536331288576E+16
     416   0.160536331288576E+16   0.160735320814387E+16
     417   0.160735320814387E+16   0.160939964733850E+16
     418   0.160939964733850E+16   0.161204086295757E+16
     419   0.161204086295757E+16   0.161719849792307E+16
     420   0.161719849792307E+16   0.162083769417728E+16
     421   0.162083769417728E+16   0.162443464540160E+16
     422   0.162443464540160E+16   0.162725529806438E+16
     423   0.162725529806438E+16   0.163106169605325E+16
     424   0.163106169605325E+16   0.163426277208883E+16
     425   0.163426277208883E+16   0.163720876733235E+16
     426   0.163720876733235E+16   0.164152022663168E+16
     427   0.164152022663168E+16   0.164687912108032E+16
     428   0.164687912108032E+16   0.165085045981184E+16
     429   0.165085045981184E+16   0.165494882775859E+16
     430   0.165494882775859E+16   0.165944336003891E+16
     431   0.165944336003891E+16   0.166449665749811E+16
     432   0.166449665749811E+16   0.166816927816090E+16
     433   0.166816927816090E+16   0.167158897390387E+16
     434   0.167158897390387E+16   0.167710752033997E+16
     435   0.167710752033997E+16   0.168293081441894E+16
     436   0.168293081441894E+16   0.168857537033011E+16
     437   0.168857537033011E+16   0.169437275199898E+16
     438   0.169437275199898E+16   0.169958680245043E+16
     439   0.169958680245043E+16   0.170518677500723E+16
     440   0.170518677500723E+16   0.171125195669504E+16
     441   0.171125195669504E+16   0.171648175885517E+16
     442   0.171648175885517E+16   0.172025870444134E+16
     443   0.172025870444134E+16   0.172508534171238E+16
     444   0.172508534171238E+16   0.172709825059226E+16
     445   0.172709825059226E+16   0.172910858521805E+16
     446   0.172910858521805E+16   0.173366069690368E+16
     447   0.173366069690368E+16   0.173776406839296E+16
     448   0.173776406839296E+16   0.173946793099264E+16
     449   0.173946793099264E+16   0.174294191990374E+16
     450   0.174294191990374E+16   0.174641499445658E+16
     451   0.174641499445658E+16   0.174851527750451E+16
     452   0.174851527750451E+16   0.175162936367514E+16
     453   0.175162936367514E+16   0.175628530116198E+16
     454   0.175628530116198E+16   0.175910512754688E+16
     455   0.175910512754688E+16   0.176222880609075E+16
     456   0.176222880609075E+16   0.176715555825254E+16
     457   0.176715555825254E+16   0.177055177323315E+16
     458   0.177055177323315E+16   0.177267459856794E+16
     459   0.177267459856794E+16   0.177504030556160E+16
     460   0.177504030556160E+16   0.177653279201690E+16
     461   0.177653279201690E+16   0.177734545525555E+16
     462   0.177734545525555E+16   0.177964719695462E+16
     463   0.177964719695462E+16   0.178218235173274E+16
     464   0.178218235173274E+16   0.178735818997760E+16
     465   0.178735818997760E+16   0.179232701415424E+16
     466   0.179232701415424E+16   0.179694129591091E+16
     467   0.179694129591091E+16   0.180207467731354E+16
     468   0.180207467731354E+16   0.180671491552051E+16
     469   0.180671491552051E+16   0.180952178989466E+16
     470   0.180952178989466E+16   0.181224424439808E+16
     471   0.181224424439808E+16   0.181633586875597E+16
     472   0.181633586875597E+16   0.181879943305626E+16
     473   0.181879943305626E+16   0.182381310063411E+16
     474   0.182381310063411E+16   0.182954788860723E+16
     475   0.182954788860723E+16   0.183382933346714E+16
     476   0.183382933346714E+16   0.183923147957862E+16
     477   0.183923147957862E+16   0.184304157484646E+16
     478   0.184304157484646E+16   0.184659406015693E+16
     479   0.184659406015693E+16   0.184839238249677E+16
     480   0.184839238249677E+16   0.185074996110950E+16
     481   0.185074996110950E+16   0.185387493569331E+16
     482   0.185387493569331E+16   0.185689706594304E+16
     483   0.185689706594304E+16   0.186074601095168E+16
     484   0.186074601095168E+16   0.186336815140045E+16
     485   0.186336815140045E+16   0.186569695926682E+16
     486   0.186569695926682E+16   0.186658428498739E+16
     487   0.186658428498739E+16   0.186796539799142E+16
     488   0.186796539799142E+16   0.186930972275507E+16
     489   0.186930972275507E+16   0.187334895285043E+16
     490   0.187334895285043E+16   0.187801437995008E+16
     491   0.187801437995008E+16   0.187972187062272E+16
     492   0.187972187062272E+16   0.188106018285158E+16
     493   0.188106018285158E+16   0.188463782350029E+16
     494   0.188463782350029E+16   0.188671682464973E+16
     495   0.188671682464973E+16   0.188978141593600E+16
     496   0.188978141593600E+16   0.189385827942400E+16
     497   0.189385827942400E+16   0.189613089174323E+16
     498   0.189613089174323E+16   0.189848666033357E+16
     499   0.189848666033357E+16   0.190004662055731E+16
     500   0.190004662055731E+16   0.190099418618266E+16
     501   0.190099418618266E+16   0.190182194132173E+16
     502   0.190182194132173E+16   0.190301721749094E+16
     503   0.190301721749094E+16   0.190399068687565E+16
     504   0.190399068687565E+16   0.190681263269478E+16
     505   0.190681263269478E+16   0.190973539778560E+16
     506   0.190973539778560E+16   0.191283891431014E+16
     507   0.191283891431014E+16   0.191621704935014E+16
     508   0.191621704935014E+16   0.191825500424602E+16
     509   0.191825500424602E+16   0.191949059391488E+16
     510   0.191949059391488E+16   0.192146728130970E+16
     511   0.192146728130970E+16   0.192567732653261E+16
     512   0.192567732653261E+16   0.192943835892941E+16
     513   0.192943835892941E+16   0.193265002977690E+16
     514   0.193265002977690E+16   0.193652461456589E+16
     515   0.193652461456589E+16   0.194093898530816E+16
     516   0.194093898530816E+16   0.194260691320832E+16
     517   0.194260691320832E+16   0.194690250126131E+16
     518   0.194690250126131E+16   0.195113946133299E+16
     519   0.195113946133299E+16   0.195564180340736E+16
     520   0.195564180340736E+16   0.196065944928256E+16
     521   0.196065944928256E+16   0.196603124541030E+16
     522   0.196603124541030E+16   0.196865006056243E+16
     523   0.196865006056243E+16   0.197051036083814E+16
     524   0.197051036083814E+16   0.197158961256858E+16
     525   0.197158961256858E+16   0.197379668049920E+16
     526   0.197379668049920E+16   0.197705715836518E+16
     527   0.197705715836518E+16   0.198099908480205E+16
     528   0.198099908480205E+16   0.198513207227187E+16
     529   0.198513207227187E+16   0.198947357176627E+16
     530   0.198947357176627E+16   0.199155865314918E+16
     531   0.199155865314918E+16   0.199583296651264E+16
     532   0.199583296651264E+16   0.200009328885760E+16
     533   0.200009328885760E+16   0.200513734207078E+16
     534   0.200513734207078E+16   0.201039916931482E+16
     535   0.201039916931482E+16   0.201217702834995E+16
     536   0.201217702834995E+16   0.201534950788301E+16
     537   0.201534950788301E+16   0.201906025634202E+16
